CID;Meno/Priezvisko;Priezvisko;Tituly;pohlavie;Datum narodenia;Adresa;Danovy domicil;Stĺpec2;Stĺpec3
30008565;Cheder;MatthĂ¤ss;;muž;25.7.1965;Aschaffenburg ,Bayern, 63739;SK;0;SK
30006694;ThĂ©o;KlingenfuĂź;;muž;9.8.1965;Oberhosenbach ,Rheinland-Pfalz, 55758;DE;1;DE
30007013;ZamĂ©h;Ullmeyer;;žena;2.9.1965;Sande NeustadtgĂ¶dens ,Niedersachsen, 26452;AT;2;AT
30003172;Rahilou;KlĂĽg;;žena;12.9.1965;Neuenkirchen ,Mecklenburg-Vorpommern, 17039;AT;2;AT
30001832;Simela;Fredwurst;;žena;16.9.1965;SchĂ¶mberg ,ThĂĽringen, 7570;AT;2;AT
30009025;Thilo;Germershaus;;muž;23.10.1965;GroĂź Kiesow ,Mecklenburg-Vorpommern, 17495;DE;1;DE
30002824;Numan;Nemcek;;muž;18.11.1965;Hartenfels ,Rheinland-Pfalz, 56244;AT;2;AT
30004190;Remke;Gerhardes;;muž;23.12.1965;Kirchweidach ,Bayern, 84558;DE;1;DE
30001284;Yonatan;Bruhn;;muž;28.12.1965;Baiersdorf ,Bayern, 91083;SK;0;SK
30007749;Pit;Vonderschmidt;;muž;15.2.1966;GroĂź Krams ,Mecklenburg-Vorpommern, 19230;AT;2;AT
30001760;Alies;Saleh;;žena;2.3.1966;Ausleben ,Sachsen-Anhalt, 39393;DE;1;DE
30007236;Alexeevna;OstermĂĽller;;žena;6.3.1966;Kinding ,Bayern, 85125;SK;0;SK
30001122;So-Mi;Polatkan;;žena;10.3.1966;Griesheim ,Hessen, 64347;DE;1;DE
30008492;Zeynep;Steinbacher;;žena;13.3.1966;Rostock ,Mecklenburg-Vorpommern, 18147;SK;0;SK
30006096;Reiko;Gedrim;;muž;16.4.1966;Sangerhausen ,Sachsen-Anhalt, 6526;AT;2;AT
30000024;Emel;Michehl;;žena;19.4.1966;Krummesse ,Schleswig-Holstein, 23628;DE;1;DE
30003091;Adalberto;Lenart;;muž;30.4.1966;Erolzheim ,Baden-WĂĽrttemberg, 88453;SK;0;SK
30003248;Aksel;Benischke;;muž;2.5.1966;TĂĽchen ,Brandenburg, 16928;DE;1;DE
30001830;RomanoviÄŤ;Zengerlein;;muž;2.5.1966;SchĂ¶nborn ,Rheinland-Pfalz, 67808;DE;1;DE
30008067;Mika;KĂ¤mer;;muž;26.6.1966;Ellenberg ,Rheinland-Pfalz, 55765;AT;2;AT
30001317;Nebi;MauĂź;;muž;26.6.1966;Belzig ,Brandenburg, 14806;SK;0;SK
30000647;Heimke;Friedt;;žena;3.7.1966;WeiĂźewarte ,Sachsen-Anhalt, 39517;AT;2;AT
30004164;Arida;Mainl;;žena;30.7.1966;Vaterstetten ,Bayern, 85591;AT;2;AT
30007112;Anestis;Gebhardt;;muž;1.8.1966;Schwanebeck ,Sachsen-Anhalt, 39397;SK;0;SK
30004673;Catrina;Oelschlegl;;žena;8.8.1966;Preist ,Rheinland-Pfalz, 54664;DE;1;DE
30001886;Chihiro;Schlotfeld;;muž;8.8.1966;Rochau ,Sachsen-Anhalt, 39579;SK;0;SK
30009699;Leomar;Espeter;;muž;1.9.1966;Ramsau ,Bayern, 83486;SK;0;SK
30003300;Andrei;ClĂ¤sgens;;muž;17.10.1966;Kleinow ,Brandenburg, 19348;DE;1;DE
30005132;Kelly;Erkilinc;;žena;2.12.1966;Heuchlingen ,Baden-WĂĽrttemberg, 73572;SK;0;SK
30007911;Boyi;Stockhorst;;muž;18.12.1966;Bad Krozingen ,Baden-WĂĽrttemberg, 79189;DE;1;DE
30007462;Tiewa;Kloefkorn;;žena;22.12.1966;Waiblingen ,Baden-WĂĽrttemberg, 71336;SK;0;SK
30005340;JĂĽrgen;Balsmann;;muž;30.12.1966;Almdorf ,Schleswig-Holstein, 25821;SK;0;SK
30009376;Aegidius;Baierschmitt;;muž;16.3.1967;KrummhĂ¶rn Upleward ,Niedersachsen, 26736;AT;2;AT
30007215;Munzer;Andries;;muž;21.3.1967;Klein GladebrĂĽgge ,Schleswig-Holstein, 23795;DE;1;DE
30007103;VladislavoviÄŤ;Simansky;;muž;26.3.1967;Storbeck-Frankendorf ,Brandenburg, 16818;DE;1;DE
30004492;Hamzah;Schnitgerhans;;muž;26.3.1967;Kreuzebra ,ThĂĽringen, 37351;SK;0;SK
30002945;LĂ©on-Elias;Zornickel;;muž;20.4.1967;Hatten ,Niedersachsen, 26209;AT;2;AT
30001598;Tilzah;Dreyse;;žena;5.6.1967;Eschenbach in der Oberpfalz ,Bayern, 92676;SK;0;SK
30009087;Pars;GĂ¶bert;;muž;6.6.1967;Angelbachtal ,Baden-WĂĽrttemberg, 74918;SK;0;SK
30003864;Milayne;KornmĂĽller;;žena;18.6.1967;Rheinbach ,Nordrhein-Westfalen, 53359;SK;0;SK
30003043;Snezhana;Niederheidt;;žena;2.7.1967;Treffurt ,ThĂĽringen, 99830;AT;2;AT
30008022;Hardin;Huchzermeier;;muž;3.7.1967;Heichelheim ,ThĂĽringen, 99439;SK;0;SK
30002203;Solea;Eberhards;;žena;5.7.1967;Clenze BĂ¶sen ,Niedersachsen, 29459;AT;2;AT
30006473;Suzette;Groove;;žena;14.7.1967;Frankfurt am Main ,Hessen, 60596;AT;2;AT
30009480;Yuju;Theisz;;žena;19.7.1967;BrĂĽggen ,Nordrhein-Westfalen, 41379;AT;2;AT
30004170;Tove;BĂ¶mer;;žena;15.8.1967;Ehingen an der Donau ,Baden-WĂĽrttemberg, 89584;SK;0;SK
30005138;Olaseni;Janac;;muž;22.8.1967;Peine ,Niedersachsen, 31228;DE;1;DE
30001681;Seyyid;Carstensen;;muž;8.9.1967;Oderaue NeurĂĽdnitz ,Brandenburg, 16259;DE;1;DE
30003022;Ratko;Jungesbluth;;muž;24.9.1967;Dalldorf ,Schleswig-Holstein, 21483;DE;1;DE
30001028;Dustin;Nicolaisen;;muž;11.11.1967;Lindhorst ,Niedersachsen, 31698;AT;2;AT
30000023;Elleen;Grishaber;;žena;11.1.1968;Rietz-Neuendorf Buckow ,Brandenburg, 15848;AT;2;AT
30001208;Borislavov;Martius;;muž;25.1.1968;Garzau-Garzin Garzau ,Brandenburg, 15345;DE;1;DE
30000003;Boris;Mnohodetny;Mgr.;muž;2.2.1968;Bratislava ,Bratislavský, 24870;AT;2;AT
30009717;Deolinda;Pauksztat;;žena;25.2.1968;Seeon-Seebruck ,Bayern, 83358;DE;1;DE
30002366;Vicca;Hainicke;;žena;10.3.1968;Bad Schmiedeberg ,Sachsen-Anhalt, 6905;DE;1;DE
30003306;Ullrich;Vostrovsky;;muž;12.3.1968;Merkendorf ,Bayern, 91732;SK;0;SK
30002566;Tizia;FrĂ¤hmcke;;žena;20.3.1968;Holzheim ,Rheinland-Pfalz, 65558;SK;0;SK
30005606;Angelito;Navratiel;;muž;2.4.1968;Bischweier ,Baden-WĂĽrttemberg, 76476;AT;2;AT
30007828;Miko;Kasimir;;muž;4.4.1968;Wiemersdorf ,Schleswig-Holstein, 24649;DE;1;DE
30004257;Rikard;Kallwellis;;muž;24.5.1968;Steinen ,Baden-WĂĽrttemberg, 79578;SK;0;SK
30000941;Rowena;von Riedel;;žena;24.5.1968;Weidenhahn ,Rheinland-Pfalz, 56244;DE;1;DE
30006568;Matthijs;Rieckers;;muž;16.6.1968;Bergtheim ,Bayern, 97241;SK;0;SK
30006342;Augustin;Behrsing;;muž;24.6.1968;Brimingen ,Rheinland-Pfalz, 54646;AT;2;AT
30006152;O'Mara;Nicklausson;;muž;27.6.1968;Steimbke Wendenborstel ,Niedersachsen, 31634;SK;0;SK
30000923;Davin;Stokmaier;;muž;3.8.1968;BĂĽlow ,Mecklenburg-Vorpommern, 19089;AT;2;AT
30006788;Anir;Streit;;žena;9.8.1968;Ransweiler ,Rheinland-Pfalz, 67808;AT;2;AT
30007628;Ann-MickaĂ«lla;Dietl;;žena;10.8.1968;Eschwege ,Hessen, 37269;SK;0;SK
30002821;Atta;Agricola;;muž;11.8.1968;Sydower FlieĂź ,Brandenburg, 16230;AT;2;AT
30001385;Gero;Stollwerk;;muž;27.8.1968;BerĂźel ,Sachsen-Anhalt, 38835;DE;1;DE
30002805;Estelle;Drexlmeyer;;žena;4.9.1968;Willanzheim ,Bayern, 97348;AT;2;AT
30001563;Aura;Folkmann;;žena;10.9.1968;Vorwerk ,Niedersachsen, 27412;AT;2;AT
30001793;Balduin;Volkart;;muž;15.9.1968;Tawern ,Rheinland-Pfalz, 54456;DE;1;DE
30004288;Watan;Ered;;muž;8.10.1968;Ingelheim am Rhein ,Rheinland-Pfalz, 55218;AT;2;AT
30009145;HĆ°Ĺ©;Glaser;;muž;9.10.1968;Utzerath ,Rheinland-Pfalz, 54552;SK;0;SK
30009636;Walli;von Xylander;;žena;12.10.1968;Schnega Loitze ,Niedersachsen, 29465;SK;0;SK
30005659;Percy;Fichtmeier;;muž;16.10.1968;Dortmund ,Nordrhein-Westfalen, 44328;DE;1;DE
30005003;Mia-Viola;RĂĽgheimer;;žena;18.10.1968;Neuberend ,Schleswig-Holstein, 24879;AT;2;AT
30002421;Fatos;Marc;;žena;7.11.1968;MĂĽnchen ,Bayern, 81241;AT;2;AT
30000639;Ylva;Schaefermeyer;;žena;24.11.1968;Hohenpolding ,Bayern, 84432;DE;1;DE
30006493;Pakize;Schneidmiller;;žena;8.12.1968;Meiningen ,ThĂĽringen, 98617;SK;0;SK
30001740;Emile;Lohmayer;;muž;12.12.1968;GrĂĽnstadt ,Rheinland-Pfalz, 67269;AT;2;AT
30008941;Anastasia;Catalkaya;;žena;15.12.1968;Ilmtal ,ThĂĽringen, 99326;AT;2;AT
30008080;Fynja;Nickolmann;;žena;23.12.1968;Mittelfischbach ,Rheinland-Pfalz, 56370;SK;0;SK
30002061;Sibeldzhanov;mužcek;;muž;28.12.1968;DĂĽsseldorf ,Nordrhein-Westfalen, 40474;DE;1;DE
30002168;Zaman;Suzuki;;muž;1.1.1969;Freisen ,Saarland, 66629;DE;1;DE
30000008;Matwey;Noltemeyer;;muž;11.1.1969;Winnemark ,Schleswig-Holstein, 24398;DE;1;DE
30003520;Irem;Straesser;;žena;22.1.1969;Wiesemscheid ,Rheinland-Pfalz, 53534;SK;0;SK
30004825;Nelu;Stekbauer;;muž;20.2.1969;Forst (Eifel) ,Rheinland-Pfalz, 56754;AT;2;AT
30007038;Winfried;Kemmerer;;muž;7.3.1969;Wilmersdorf ,Brandenburg, 16356;AT;2;AT
30001190;Sevinchova;Stimpl;;žena;13.3.1969;LĂ¶wenberger Land ,Brandenburg, 16775;AT;2;AT
30007595;Artemovna;Barons;;žena;17.3.1969;Porta Westfalica ,Nordrhein-Westfalen, 32457;AT;2;AT
30003334;Raik-Erik;Rieckers;;muž;29.3.1969;Passow ,Brandenburg, 16306;AT;2;AT
30004437;Gezal;AĂźmus;;žena;11.4.1969;Renchen ,Baden-WĂĽrttemberg, 77871;DE;1;DE
30005541;Leonida;Mantze;;žena;15.4.1969;Heemsen Heemsen ,Niedersachsen, 31622;AT;2;AT
30006011;Acharemanyor;Freder;;muž;20.4.1969;Balzheim ,Baden-WĂĽrttemberg, 88481;DE;1;DE
30005227;Antonova;Lederhoss;;žena;22.5.1969;Bremerhaven ,Bremen, 27578;DE;1;DE
30003143;Marietou;HĂ¶fel;;žena;6.6.1969;Wassenberg ,Nordrhein-Westfalen, 41849;DE;1;DE
30002882;YigĚ€it;Fleischhans;;muž;24.6.1969;Dieterskirchen ,Bayern, 92542;AT;2;AT
30008003;Finias;Foerster;;muž;3.9.1969;Lollar ,Hessen, 35457;DE;1;DE
30003987;Mayre;Zakrewski;;žena;28.9.1969;Dannewerk ,Schleswig-Holstein, 24867;SK;0;SK
30004387;Jabin;Bouwmanns;;muž;30.9.1969;Pelsin ,Mecklenburg-Vorpommern, 17392;AT;2;AT
30006009;Priam;Hoffstadt;;muž;11.10.1969;Brohl ,Rheinland-Pfalz, 56754;SK;0;SK
30005292;Tobey;Zwierlein;;muž;21.11.1969;Berlin ,Berlin, 13593;SK;0;SK
30008479;Mufarah;Schnemilich;;muž;19.12.1969;Cottbus ,Brandenburg, 3050;AT;2;AT
30009361;Yassin;Claasmeier;;muž;30.12.1969;HĂ¶chstadt an der Aisch ,Bayern, 91315;SK;0;SK
30000873;Chia;Kubatsch;;muž;6.1.1970;Schorndorf ,Bayern, 93489;DE;1;DE
30007743;Serina;TheiĂźen;;žena;7.2.1970;Schraden ,Brandenburg, 4928;AT;2;AT
30009999;Georgina;Futtermenger;;žena;16.2.1970;Bad Nenndorf Bad Nenndorf ,Niedersachsen, 31542;SK;0;SK
30009105;Tibet;SchlichthĂ¶rlein;;muž;16.2.1970;Friedrichsaue ,Sachsen-Anhalt, 6449;AT;2;AT
30009311;Ralinova;Bareuther;;žena;2.3.1970;Waal ,Bayern, 86875;SK;0;SK
30005714;Lene;Waschwill;;žena;18.3.1970;NeiĂźemĂĽnde Ratzdorf ,Brandenburg, 15898;AT;2;AT
30007057;Amy-Jolie;NegĂĽzel;;žena;5.4.1970;Gielow ,Mecklenburg-Vorpommern, 17139;AT;2;AT
30008484;Manessa;Ribzam;;žena;13.4.1970;Heideblick Beesdau ,Brandenburg, 15926;AT;2;AT
30000634;Talita;LĂ¶flath;;žena;25.4.1970;Ulmen ,Rheinland-Pfalz, 56766;DE;1;DE
30003294;Maiha;WĂ¶lfing;;žena;26.4.1970;Brietzig ,Mecklenburg-Vorpommern, 17309;AT;2;AT
30000561;Samael;Fuernhaber;;muž;17.5.1970;Berlin ,Berlin, 10707;AT;2;AT
30003794;Shiva;Stemler;;žena;18.5.1970;Lichtenborn ,Rheinland-Pfalz, 54619;AT;2;AT
30008558;Loja;Hirthe;;žena;28.5.1970;Weilheim ,Baden-WĂĽrttemberg, 79809;SK;0;SK
30006234;Selimova;von Heinemann;;žena;6.9.1970;RĂ¶tha ,Sachsen, 4571;SK;0;SK
30004392;Kodjori;Wefering;;muž;4.10.1970;Witzwort ,Schleswig-Holstein, 25889;SK;0;SK
30005121;Neslihan;Aslandag;;žena;22.10.1970;Kleinniedesheim ,Rheinland-Pfalz, 67259;DE;1;DE
30007477;Noreen;Karabacak;;žena;7.11.1970;SchĂ¶nbeck ,Mecklenburg-Vorpommern, 17349;AT;2;AT
30003210;Rossen;Hertel;;muž;16.11.1970;Allersberg ,Bayern, 90584;SK;0;SK
30001306;Emma-Emily;Reinbothe;;žena;15.1.1971;Stolberg (Harz) ,Sachsen-Anhalt, 6547;AT;2;AT
30002633;Dusan;Polak;;muž;23.1.1971;Braubach ,Rheinland-Pfalz, 56338;AT;2;AT
30005492;Pau;HĂ¶rt;;muž;4.2.1971;Kammin ,Mecklenburg-Vorpommern, 17506;AT;2;AT
30000665;Godsent;Siepenkott;;muž;8.3.1971;BrĂĽggen ,Nordrhein-Westfalen, 41379;DE;1;DE
30003321;Ghandour;HĂĽnerfauth;;muž;13.3.1971;Salzkotten ,Nordrhein-Westfalen, 33154;DE;1;DE
30000002;Igor;Anonymizovaný;Mgr.;muž;30.3.1971;Trnava ,Trnavský, 67401;AT;2;AT
30004700;Pavlovna;Heuschmid;;žena;5.4.1971;Friesenhagen ,Rheinland-Pfalz, 51598;DE;1;DE
30009251;Avin-Shirin;Esmeray;;žena;9.4.1971;Nenndorf ,Niedersachsen, 26556;AT;2;AT
30000226;Dahlia;Lambert;;žena;30.4.1971;Freudenberg ,Bayern, 92272;SK;0;SK
30001649;Leon-Pascal;Pepper;;muž;3.5.1971;Jeber-Bergfrieden ,Sachsen-Anhalt, 6862;SK;0;SK
30003953;Marino;Freind;;muž;7.5.1971;Welsleben ,Sachsen-Anhalt, 39221;SK;0;SK
30001743;Ejsan;Echterkamp;;žena;7.7.1971;Travenhorst ,Schleswig-Holstein, 23827;SK;0;SK
30009843;Rico;Proebstle;;muž;15.7.1971;Buch am Erlbach ,Bayern, 84172;DE;1;DE
30005386;Elisa-Marie;Baumjohann;;žena;5.8.1971;Heidelberg ,Baden-WĂĽrttemberg, 69123;DE;1;DE
30000760;Emmabelle;SchrĂ¶er;;žena;15.8.1971;GroĂźenstein ,ThĂĽringen, 7580;SK;0;SK
30007345;Jihanbeg;Fahland;;muž;1.10.1971;Schauenburg ,Hessen, 34270;AT;2;AT
30005098;Duc;GĂĽclĂĽ;;muž;30.10.1971;Dorfchemnitz bei Sayda ,Sachsen, 9619;AT;2;AT
30006776;Diego;Girhard;;muž;15.11.1971;LĂĽerdissen ,Niedersachsen, 37635;AT;2;AT
30008147;Melena;Reitschmied;;žena;9.12.1971;Friedrichstadt ,Schleswig-Holstein, 25840;DE;1;DE
30002451;Amara;RĂĽppl;;žena;20.12.1971;Reinsdorf ,ThĂĽringen, 6556;DE;1;DE
30001339;Jenny-Vivien;Kaethner;;žena;22.12.1971;Waddeweitz Klein Gaddau ,Niedersachsen, 29496;DE;1;DE
30008456;Felian;Nonner;;muž;15.1.1972;Ellefeld ,Sachsen, 8236;SK;0;SK
30002026;Mailike;Heuschmied;;žena;2.5.1972;BĂĽckeburg Bergdorf ,Niedersachsen, 31675;SK;0;SK
30008275;Djovanie;Trapschuh;;muž;3.7.1972;Berlin ,Berlin, 12347;AT;2;AT
30005873;Evangelos;Preisler;;muž;9.7.1972;Parchim ,Mecklenburg-Vorpommern, 19370;SK;0;SK
30003497;Lotta-Marie;Barthl;;žena;9.7.1972;Wagersrott ,Schleswig-Holstein, 24392;DE;1;DE
30007118;Hadice;Neber;;žena;19.7.1972;Gschwend ,Baden-WĂĽrttemberg, 74417;DE;1;DE
30001129;Vanny;Hosenmann;;žena;22.7.1972;Grub am Forst ,Bayern, 96271;SK;0;SK
30003480;Ulas;Arndmeier;;muž;2.8.1972;Altenroda ,Sachsen-Anhalt, 6642;DE;1;DE
30003616;Daniels;Poeppe;;muž;20.8.1972;Herschberg ,Rheinland-Pfalz, 66919;DE;1;DE
30000879;Kalia;Brandtjen;;žena;20.8.1972;Leutenbach ,Baden-WĂĽrttemberg, 71397;DE;1;DE
30000981;Aiden-Jamal;Baltrusis;;muž;2.9.1972;Gartow Rucksmoor ,Niedersachsen, 29471;AT;2;AT
30001032;Bernie;Bischhofs;;muž;29.9.1972;Freimersheim ,Rheinland-Pfalz, 67482;SK;0;SK
30003348;Jafa;Heintzer;;žena;6.10.1972;Kittlitz ,Brandenburg, 3222;DE;1;DE
30005481;GĂĽllĂĽ;Schulthess;;žena;28.10.1972;Ilsfeld ,Baden-WĂĽrttemberg, 74360;AT;2;AT
30009146;Čtefania-Larisa;Kernen;;žena;13.11.1972;Kehrberg ,Brandenburg, 16928;AT;2;AT
30008078;Erik-Wladimir;GrĂĽnder;;muž;13.11.1972;Herbrechtingen ,Baden-WĂĽrttemberg, 89542;SK;0;SK
30009607;Gruffydd;Vitkovskij;;muž;12.1.1973;Schirgiswalde ,Sachsen, 2681;DE;1;DE
30009021;Catharina;Kristann;;žena;28.1.1973;Mehren ,Rheinland-Pfalz, 57635;AT;2;AT
30001400;ZoĂ«;Chmielecki;;žena;17.2.1973;Bad Eilsen ,Niedersachsen, 31707;AT;2;AT
30007969;Ĺžerzan;Ahlwardt;;muž;28.2.1973;Klein Luckow ,Mecklenburg-Vorpommern, 17337;SK;0;SK
30007972;Nori;Himmelbauer;;muž;3.3.1973;Berge ,Sachsen-Anhalt, 39638;DE;1;DE
30009503;Jonathan-Bendik;Kanbur;;muž;15.3.1973;Auenwald ,Baden-WĂĽrttemberg, 71549;DE;1;DE
30001826;Marilou;Zajiczek;;žena;29.3.1973;Hurlach ,Bayern, 86857;AT;2;AT
30000171;Ezgi;Biernath;;žena;5.6.1973;Ringleben ,ThĂĽringen, 99189;AT;2;AT
30007649;Gloria;Rolefs;;žena;16.6.1973;Katzweiler ,Rheinland-Pfalz, 67734;AT;2;AT
30003375;Fazli;Henrichmann;;muž;27.6.1973;RĂ¶slau ,Bayern, 95195;SK;0;SK
30008756;Felia;Narbuts;;žena;7.7.1973;Dornum ,Niedersachsen, 26553;AT;2;AT
30004925;Peach;Blechschmidt;;žena;13.7.1973;Hamburg Harvestehude ,Hamburg, 20144;SK;0;SK
30005695;Iven-Thor;Celebi;;muž;23.7.1973;Alikendorf ,Sachsen-Anhalt, 39398;SK;0;SK
30007910;Naji;Bluemke;;muž;21.8.1973;Magdeburg ,Sachsen-Anhalt, 39124;SK;0;SK
30000768;Ben-Nueng;Woizik;;muž;17.9.1973;Ailertchen ,Rheinland-Pfalz, 56459;AT;2;AT
30006105;Setora;Meissner;;žena;15.10.1973;GrĂĽnwald ,Bayern, 82031;DE;1;DE
30000340;Bubakar;Mazijewski;;muž;18.10.1973;Steffenberg ,Hessen, 35239;AT;2;AT
30002326;Eya;Wondraczeck;;žena;20.10.1973;Neukirch/Lausitz ,Sachsen, 1904;DE;1;DE
30009035;Zu;von Bergen;;muž;5.11.1973;Ziethen ,Brandenburg, 16247;AT;2;AT
30002443;Akram;Fisker;;muž;15.1.1974;Schliersee ,Bayern, 83727;SK;0;SK
30006550;Araya;Gustus;;žena;17.1.1974;RoĂźdorf ,Sachsen-Anhalt, 39307;SK;0;SK
30002920;Opoku;Litvak;;žena;26.1.1974;Reinbek ,Schleswig-Holstein, 21465;AT;2;AT
30002917;Mirka;DroegmĂ¶ller;;žena;15.2.1974;Wildetaube ,ThĂĽringen, 7980;AT;2;AT
30006079;Tailer;Jonass;;muž;10.3.1974;Ăśxheim ,Rheinland-Pfalz, 54579;SK;0;SK
30008865;Danil;Siefridt;;muž;15.3.1974;Saubach ,Sachsen-Anhalt, 6647;AT;2;AT
30003510;Lamid-Marvin;Ondruch;;muž;16.3.1974;Meitingen ,Bayern, 86405;SK;0;SK
30002748;Lucienne;Menzlow;;žena;16.3.1974;Middelhagen ,Mecklenburg-Vorpommern, 18586;AT;2;AT
30008037;Eckart;JĂ¤hndel;;muž;26.3.1974;Bornheim ,Rheinland-Pfalz, 55237;AT;2;AT
30002914;Dschibrail;Krajewski;;muž;20.4.1974;Herten ,Nordrhein-Westfalen, 45699;DE;1;DE
30006452;Lehan;Lemmerer;;žena;1.6.1974;LĂĽtjenholm ,Schleswig-Holstein, 25842;AT;2;AT
30004153;Jordan-Joelina;Brentle;;žena;13.6.1974;Kreischa ,Sachsen, 1731;DE;1;DE
30009710;Tamay;Regenhardt;;muž;17.7.1974;Ubstadt-Weiher ,Baden-WĂĽrttemberg, 76698;AT;2;AT
30000295;Yitong;Bartolomej;;žena;5.8.1974;Rosow ,Brandenburg, 16307;DE;1;DE
30008290;Yasma;Filipps;;žena;24.8.1974;Albstadt ,Baden-WĂĽrttemberg, 72459;SK;0;SK
30006229;Olwen;Erhardt;;žena;28.8.1974;Bad Berleburg Wunderthausen ,Nordrhein-Westfalen, 57319;DE;1;DE
30003268;Chimamanda;JĂ¶stl;;žena;1.9.1974;Kirchberg im Wald ,Bayern, 94259;SK;0;SK
30000446;Ingrid;Arndgen;;žena;5.9.1974;Gusterath ,Rheinland-Pfalz, 54317;SK;0;SK
30002620;Rubin;RĂĽdger;;muž;12.9.1974;Altenberga ,ThĂĽringen, 7768;DE;1;DE
30003633;Marjam;Rodolfo;;žena;24.9.1974;Rinteln KohlenstĂ¤dt ,Niedersachsen, 31737;DE;1;DE
30005288;Liviu;Brodback;;muž;28.9.1974;Neu Boltenhagen ,Mecklenburg-Vorpommern, 17509;AT;2;AT
30002253;Noa;Brandes;;muž;1.10.1974;Metzels ,ThĂĽringen, 98639;AT;2;AT
30008874;Feriste;Greef;;žena;12.10.1974;Rot am See ,Baden-WĂĽrttemberg, 74585;DE;1;DE
30003257;Christalle;Schekorr;;žena;17.10.1974;Dannewerk ,Schleswig-Holstein, 24867;DE;1;DE
30001269;Aliena;Wenzlaff;;žena;17.10.1974;Harth-PĂ¶llnitz Wetzdorf ,ThĂĽringen, 7570;SK;0;SK
30006315;Katherina;Balschun;;žena;11.11.1974;Oberheldrungen ,ThĂĽringen, 6577;AT;2;AT
30007026;Ndako;Grabmann;;muž;21.11.1974;Kundert ,Rheinland-Pfalz, 57629;DE;1;DE
30002598;Jaqueline;Sesli;;žena;17.12.1974;Friesdorf ,Sachsen-Anhalt, 6543;DE;1;DE
30000673;Danieli;SchĂĽttgen;;muž;5.1.1975;Bad Rothenfelde ,Niedersachsen, 49214;DE;1;DE
30001147;Rinesa;Schimkus;;žena;22.1.1975;ZschadraĂź ,Sachsen, 4680;AT;2;AT
30000083;Cong;Wilich;;muž;28.1.1975;Bad Karlshafen ,Hessen, 34385;AT;2;AT
30007064;Leny;Haus;;žena;26.2.1975;Friesoythe ,Niedersachsen, 26169;AT;2;AT
30009748;Simina;Weissbarth;;žena;4.3.1975;FĂĽrstenberg/Havel ,Brandenburg, 16798;AT;2;AT
30002568;Silyanov;SchĂĽrmers;;muž;6.3.1975;Biesenbrow ,Brandenburg, 16278;SK;0;SK
30002147;CĂ¤the;Diedtemann;;žena;13.4.1975;Schnelldorf ,Bayern, 91625;SK;0;SK
30008247;Mobina;Gerste;;žena;20.4.1975;KĂ¶nigsee ,ThĂĽringen, 7426;DE;1;DE
30008624;Daniele;Glover;;muž;27.4.1975;Linda (Elster) ,Sachsen-Anhalt, 6928;AT;2;AT
30005222;Lila;FettkĂ¶tter;;žena;11.5.1975;Horb am Neckar ,Baden-WĂĽrttemberg, 72160;AT;2;AT
30004703;Samadhi;von Strasser;;muž;21.6.1975;Metebach ,ThĂĽringen, 99880;AT;2;AT
30008844;Irmtraut;Sylvester;;žena;17.7.1975;KĂĽrnach ,Bayern, 97273;DE;1;DE
30002197;Annora;GoldfuĂź;;žena;17.7.1975;SaarbrĂĽcken ,Saarland, 66117;DE;1;DE
30008133;Mia-Lina;Kremers;;žena;9.8.1975;Gaildorf ,Baden-WĂĽrttemberg, 74405;SK;0;SK
30008440;Xuri;Krenmayer;;žena;29.8.1975;Hoort ,Mecklenburg-Vorpommern, 19230;DE;1;DE
30008487;Aleksejewna;Alprecht;;žena;8.9.1975;Hamburg ,Hamburg, 20146;AT;2;AT
30003878;Francesca;SĂĽlzenfuĂź;;žena;22.9.1975;Hartenfels ,Rheinland-Pfalz, 56244;SK;0;SK
30002753;Marin;Reinkemeyer;;muž;26.9.1975;Taunusstein ,Hessen, 65232;AT;2;AT
30002017;Amonn;Albrechtsen;;muž;2.10.1975;Sarkwitz ,Schleswig-Holstein, 23629;AT;2;AT
30007832;Beda;Schefzig;;žena;20.11.1975;Parchau ,Sachsen-Anhalt, 39291;SK;0;SK
30004731;Yuca;Fischermanns;;muž;25.12.1975;Salzkotten ,Nordrhein-Westfalen, 33154;SK;0;SK
30007998;Isatou;Klohss;;žena;4.1.1976;Dreggers ,Schleswig-Holstein, 23845;AT;2;AT
30006409;Rafet;Kowaczek;;muž;29.2.1976;Nordendorf ,Bayern, 86695;SK;0;SK
30009658;Alisina;Seip;;muž;12.3.1976;Kloster VeĂźra ,ThĂĽringen, 98660;AT;2;AT
30008536;Samiya;Lindenmayer;;žena;19.3.1976;Vierkirchen ,Sachsen, 2894;DE;1;DE
30005874;Kyamil;Hinderichs;;muž;4.5.1976;Birkenfeld ,Rheinland-Pfalz, 55765;SK;0;SK
30005515;Maeen;HoffschrĂ¶r;;žena;9.5.1976;HĂĽttblek ,Schleswig-Holstein, 24641;DE;1;DE
30006919;Lajos;GĂĽsloff;;muž;11.5.1976;Reil ,Rheinland-Pfalz, 56861;DE;1;DE
30007411;Dirk;Tuchscherer;;muž;7.6.1976;Gollenberg ,Brandenburg, 14728;AT;2;AT
30003089;Hildegarde;Altvatter;;žena;13.6.1976;Hartmannsdorf bei Kirchberg ,Sachsen, 8107;DE;1;DE
30004447;Eddine;Nirenberg;;muž;27.6.1976;GĂĽssefeld ,Sachsen-Anhalt, 39624;AT;2;AT
