CID;Meno/Priezvisko;Priezvisko;Tituly pred;Pohlavie;Datum narodenia;PSČ;Mesto;Kraj;Danovy domicil2
60002911;Eliane;Kubotz;;žena;14.04.1923;56237;Oberhaid;Rheinland-Pfalz;DE
60002837;Leylan;Peterhoff;;žena;14.04.1944;19417;Warin;Mecklenburg-Vorpommern;DE
60007619;Nicky;Morozova;;muž;14.04.1969;3159;NeiĂźe-Malxetal;Brandenburg;DE
60003839;Ăślfiye;Ă–zcelik;;žena;14.04.1973;28359;Bremen;Bremen;DE
60007449;Dian;Rosencranz;;žena;14.04.1979;22761;Hamburg Bahrenfeld;Hamburg;DE
60003632;Lynn-Fay;Heyne;;žena;14.04.1924;25779;SĂĽderheistedt;Schleswig-Holstein;DE
60003128;Lendi;Saydl;;muž;14.04.1930;56479;Irmtraut;Rheinland-Pfalz;DE
60009455;Nuenglutai;Roperz;;žena;14.04.1931;21423;Drage;Niedersachsen;DE
60008497;Ruiqi;Montanus;;muž;14.04.1945;17129;Kruckow;Mecklenburg-Vorpommern;DE
60002503;Zaina;Tausendteufel;;žena;14.04.1946;26831;Bunderhee;Niedersachsen;DE
60009861;Rojhat;Meinhard;;muž;14.04.1957;74599;Wallhausen;Baden-WĂĽrttemberg;DE
60000057;Zohra;Holzbrinck;;žena;14.04.1965;73669;Lichtenwald;Baden-WĂĽrttemberg;DE
60004812;HaĹźim;Ennulat;;muž;14.04.1967;85368;Moosburg;Bayern;DE
60008070;Ariya;StĂĽrmer;;žena;14.04.1996;31683;Obernkirchen RĂ¶hrkasten;Niedersachsen;DE
60005860;Kenya;Stennes;;muž;14.05.1926;50968;KĂ¶ln;Nordrhein-Westfalen;DE
60006348;Bempah;Weisert;;muž;14.05.1944;20359;Hamburg;Hamburg;DE
60000424;Anastazja;BlĂ¶dorn;;žena;14.05.1990;89143;Blaubeuren Sonderbuch;Baden-WĂĽrttemberg;DE
60007161;Kimanthi;Rademakers;;muž;14.05.1993;58511;LĂĽdenscheid;Nordrhein-Westfalen;DE
60005458;Rabi;Thielen;;muž;14.05.1925;54340;Longuich;Rheinland-Pfalz;DE
60004827;Zubejr;Knobloch;;muž;14.05.1956;82057;Icking;Bayern;DE
60009193;Caytlin;Lenser;;žena;14.05.1962;19067;Cambs;Mecklenburg-Vorpommern;DE
60005661;Marita;Scharschmidt;;muž;14.05.1966;54552;Neichen;Rheinland-Pfalz;DE
60008314;Claudius;Konietzna;;muž;14.05.1986;23923;Menzendorf;Mecklenburg-Vorpommern;DE
60007949;Karla;Holzwardt;;žena;14.05.2006;20038;Hamburg;Hamburg;DE
60006159;Zhiyu;Shevchenko;;žena;14.05.1942;37136;Seeburg;Niedersachsen;DE
60007099;Satomi;Wehland;;žena;14.05.1944;51065;KĂ¶ln;Nordrhein-Westfalen;DE
60007564;Toluwalase;Heitzmann;;muž;14.05.1947;3139;Terpe;Brandenburg;DE
60006862;Augusto;Horlacher;;muž;14.05.1976;58579;SchalksmĂĽhle;Nordrhein-Westfalen;DE
60004134;Levy-Sailom;Hilal;;muž;14.05.1981;7570;Harth-PĂ¶llnitz Wetzdorf;ThĂĽringen;DE
60006807;Lykke;Hermsmeyer;;žena;14.05.1958;99713;HolzsuĂźra;ThĂĽringen;DE
60001393;Thilo;Neimeyer;;muž;14.05.1960;15757;Halbe;Brandenburg;DE
60005666;Mohammadreda;Spitschuh;;žena;14.05.1984;27419;Hamersen;Niedersachsen;DE
60000529;Josaphat;Kaulbersch;;muž;14.05.2004;78166;Donaueschingen;Baden-WĂĽrttemberg;DE
60002141;Ada-Rose;Mollner;;žena;14.05.1927;55283;Nierstein;Rheinland-Pfalz;DE
60007953;Ece;Kares;;žena;14.05.1952;19217;Rieps;Mecklenburg-Vorpommern;DE
60004539;Lotje;Markuse;;žena;14.05.1954;18292;KuchelmiĂź;Mecklenburg-Vorpommern;DE
60000986;Atim;Jesaitis;;muž;14.05.1966;71106;Magstadt;Baden-WĂĽrttemberg;DE
60009441;Arno;KĂ¶nigbaur;;muž;14.05.1985;97274;Leinach;Bayern;DE
60001264;Albena;Ewer;;žena;14.05.2003;26446;Friedeburg Wiesede;Niedersachsen;DE
60004014;Miky;Clossmann;;žena;14.05.2006;34630;Gilserberg;Hessen;DE
60003331;MatĂş;Rosendal;;muž;14.05.2007;25709;Kaiser-Wilhelm-Koog;Schleswig-Holstein;DE
60001312;Daroen;Christl;;muž;14.05.2007;67363;Lustadt;Rheinland-Pfalz;DE
60004699;MiraĂ§;Engele;;muž;14.05.2009;88090;Immenstaad am Bodensee;Baden-WĂĽrttemberg;DE
60004546;Nareen;Schneiderat;;žena;14.05.1949;86480;Aletshausen;Bayern;DE
60000105;Eleyna-July;Brandel;;žena;14.05.1966;16866;Wutike;Brandenburg;DE
60003903;Pavels;Wiener;;muž;14.05.1987;56244;Niedersayn;Rheinland-Pfalz;DE
60002028;Elien;Gorsky;;žena;14.05.1998;64291;Darmstadt;Hessen;DE
60001772;Samita;Tokay;;žena;14.05.2004;76835;Weyher in der Pfalz;Rheinland-Pfalz;DE
60005233;Sedaket;Wetterau;;žena;14.05.1930;23779;Neukirchen;Schleswig-Holstein;DE
60005136;Davey;Gustke;;muž;14.05.1931;27367;Ahausen;Niedersachsen;DE
60005848;Devin;Andreasen;;muž;14.05.1954;15898;Neuzelle GĂ¶hlen;Brandenburg;DE
60009204;Riana;Gutberlet;;žena;14.05.1970;10717;Berlin;Berlin;DE
60008896;Juna-Antonia;Pranckaitis;;žena;14.05.1994;47051;Duisburg;Nordrhein-Westfalen;DE
60007460;Taqi;Perktold;;muž;14.05.1997;95683;Ebnath;Bayern;DE
60009057;Ahmet-Asaf;Ondrackova;;muž;14.05.1920;95466;Kirchenpingarten;Bayern;DE
60007933;Kyra-Joleen;Oberheidt;;žena;14.05.1934;30459;Hannover;Niedersachsen;DE
60005729;Dubois;Fronmaier;;muž;14.05.1938;6369;Zehbitz;Sachsen-Anhalt;DE
60005705;Tihomirov;Kretz;;muž;14.05.1949;33100;Paderborn;Nordrhein-Westfalen;DE
60001526;Firanoly;El;;žena;14.05.1951;55278;Friesenheim;Rheinland-Pfalz;DE
60005779;Denni;Kubacek;;muž;14.05.1964;18569;Trent;Mecklenburg-Vorpommern;DE
60009842;Karan;Weinard;;muž;14.05.1980;15910;Unterspreewald;Brandenburg;DE
60008893;Sookie;Perchtold;;žena;14.05.2009;18573;Dreschvitz;Mecklenburg-Vorpommern;DE
60007735;Zarina;van den Busch;;žena;14.05.1924;89183;Holzkirch;Baden-WĂĽrttemberg;DE
60003943;Henryk;Hackenschmidt;;muž;14.05.1926;48157;MĂĽnster;Nordrhein-Westfalen;DE
60007875;Elenora;Bastke;;žena;14.05.1929;38855;Danstedt;Sachsen-Anhalt;DE
60006960;Jackomo;SchĂ¶nfleisch;;muž;14.05.1936;56377;Schweighausen;Rheinland-Pfalz;DE
60006758;Sarmad;von Martens;;muž;14.05.1943;54552;Dreis-BrĂĽck;Rheinland-Pfalz;DE
60000073;Anna-Emilia;Roerig;;žena;14.05.1969;54426;Naurath;Rheinland-Pfalz;DE
60003667;Eilhard;Ruppert;;muž;14.05.1976;55595;Hargesheim;Rheinland-Pfalz;DE
60008718;TuÄźraalp-MiraĂ§;Quiatkowski;;muž;14.05.1925;83626;Valley;Bayern;DE
60006791;Elifsu;Drommelschmidt;;žena;14.05.1941;54634;Birtlingen;Rheinland-Pfalz;DE
60009542;Daher;Scheffczyk;;muž;14.05.1952;7389;GĂ¶ssitz;ThĂĽringen;DE
60009264;Pippa;Toenges;;žena;14.05.1971;88524;Uttenweiler;Baden-WĂĽrttemberg;DE
60008923;Ilaiya;Vencel;;muž;14.05.1972;23730;Sierksdorf;Schleswig-Holstein;DE
60002971;Emilie-Estelle;Clesius;;žena;14.05.1985;21781;Cadenberge;Niedersachsen;DE
60004417;Vornamen;Markgraf;;muž;14.05.1995;39624;Kalbe (Milde);Sachsen-Anhalt;DE
60005415;Olympia;HeissenbĂĽttel;;žena;15.01.1925;36129;Gersfeld;Hessen;DE
60009270;Jakup;Cakmak;;muž;15.01.1935;96224;Burgkunstadt;Bayern;DE
60006115;Seray;Keskiner;;žena;15.01.1937;2894;Reichenbach/Oberlausitz;Sachsen;DE
60005908;Homare;Stollenwerk;;žena;15.01.1939;6632;Zeuchfeld;Sachsen-Anhalt;DE
60001917;Yad;Faull;;muž;15.01.1944;38312;BĂ¶rĂźum;Niedersachsen;DE
60006978;Armen;Kolesnikova;;muž;15.01.1957;66969;Lemberg;Rheinland-Pfalz;DE
60001682;Yuliya;Breide;;žena;15.01.1993;3238;Finsterwalde;Brandenburg;DE
60001968;Batuhan;Mann;;muž;15.01.1996;87727;Babenhausen;Bayern;DE
60008641;Josephina-Christina;Zemath;;žena;15.01.2004;78136;Schonach im Schwarzwald;Baden-WĂĽrttemberg;DE
60002567;Jim-Hugo;Pehlivanoglu;;muž;15.01.1983;51377;Leverkusen;Nordrhein-Westfalen;DE
60004261;Leoni-Alexa;KirchhĂ¶ffel;;žena;15.01.1993;83454;Anger;Bayern;DE
60006099;Tochukwu;Frantzmann;;muž;15.01.2002;49843;Uelsen;Niedersachsen;DE
60004440;Eugen;Sommerkorn;;muž;15.01.1921;52066;Aachen;Nordrhein-Westfalen;DE
60007293;Famke;Szoltysik;;žena;15.01.1956;18195;Tessin;Mecklenburg-Vorpommern;DE
60009464;Yusniev;DittmĂ¤r;;muž;15.01.1962;28359;Bremen;Bremen;DE
60002937;Monic;Siebenherl;;žena;15.01.2000;72461;Albstadt;Baden-WĂĽrttemberg;DE
60001378;Laurena;Kuehhirt;;žena;15.01.2000;6774;Tornau;Sachsen-Anhalt;DE
60007191;Yanneck;Onuszeit;;muž;15.01.1930;16831;Rheinsberg ZĂĽhlen;Brandenburg;DE
60005644;Josefine-Hope;Wiesbauer;;žena;15.01.1936;21397;Barendorf;Niedersachsen;DE
60003382;Milanna;Prinzlin;;žena;15.01.1940;23812;Wahlstedt;Schleswig-Holstein;DE
60008351;Nuolin;Mikolajtschik;;muž;15.01.1957;82282;Pischertshofen;Bayern;DE
60001202;Annemieke;VĂ¶lk;;žena;15.01.1976;55278;Hahnheim;Rheinland-Pfalz;DE
60004076;AĂŻcha;NeuhĂ¤usser;;žena;15.01.2003;71409;Schwaikheim;Baden-WĂĽrttemberg;DE
60003021;Kastiel;Merthin;;muž;15.01.2004;66649;Oberthal;Saarland;DE
60005522;Runhild;Herding;;žena;15.01.1924;65207;Wiesbaden;Hessen;DE
60005513;Ceryl;Oberdieck;;muž;15.01.1931;97855;Triefenstein;Bayern;DE
60001604;Pela;KleiĂźle;;žena;15.01.1958;22962;Siek;Schleswig-Holstein;DE
60005020;Luca-Fabien;Franzki;;muž;15.01.1961;70192;Stuttgart Feuerbach;Baden-WĂĽrttemberg;DE
60004642;Darion-Lucas;RĂ¶sele;;muž;15.01.1974;39343;Ostingersleben;Sachsen-Anhalt;DE
60009060;Kumiko;Vogels;;žena;15.01.1921;77887;Sasbachwalden;Baden-WĂĽrttemberg;DE
60005245;Birgit;Sakai;;žena;15.01.1979;57612;Volkerzen;Rheinland-Pfalz;DE
60004804;Loufina;Seyberth;;žena;15.01.1921;21514;Hornbek;Schleswig-Holstein;DE
60005375;Mayron;Henhsen;;muž;15.01.1958;56254;MĂĽden;Rheinland-Pfalz;DE
60009198;Wilbert;Setzer;;muž;15.01.1992;76831;Heuchelheim-Klingen;Rheinland-Pfalz;DE
60004693;Esmee;Kiljan;;žena;15.01.2003;76857;Ramberg;Rheinland-Pfalz;DE
60000653;Era;Neumeir;;žena;15.01.1938;8396;Oberwiera;Sachsen;DE
60000966;Aniekan;Thiesemann;;muž;15.01.1942;58256;Ennepetal;Nordrhein-Westfalen;DE
60006247;Atrissa;Leihs;;žena;15.01.1958;55469;Altweidelbach;Rheinland-Pfalz;DE
60004624;Kaukab;Witthaupt;;žena;15.01.1966;87757;Kirchheim in Schwaben;Bayern;DE
60006306;Savas;Jungk;;muž;15.01.1972;16307;Radekow;Brandenburg;DE
60009627;Cornelius;Wentzel;;muž;15.01.1987;15517;FĂĽrstenwalde/Spree FĂĽrstenwalde;Brandenburg;DE
60001806;Siddhant;Karacaoglu;;muž;15.01.1999;41061;MĂ¶nchengladbach;Nordrhein-Westfalen;DE
60003509;Evgen'evna;Leichtweiss;;žena;15.01.2004;6246;Delitz am Berge;Sachsen-Anhalt;DE
60002941;Desanka;Volz;;žena;15.02.1937;4886;Beilrode;Sachsen;DE
60002680;Soulaf;MĂĽlner;;žena;15.02.1953;19348;Nebelin;Brandenburg;DE
60004649;Deljan;Braxator;;muž;15.02.1971;55606;BĂ¤rweiler;Rheinland-Pfalz;DE
60003270;TrĆ°Ćˇng;SchĂ¶fisch;;žena;15.02.1980;19230;Toddin;Mecklenburg-Vorpommern;DE
60007853;HoĂ i;Karadavut;;muž;15.02.1994;38448;Wolfsburg;Niedersachsen;DE
60006218;Florian;Dreyssig;;muž;15.02.1921;99334;Ichtershausen;ThĂĽringen;DE
60007613;Bodiel;Vulpes;;žena;15.02.1925;16278;Mark Landin;Brandenburg;DE
60003742;Arjo;Frische;;muž;15.02.1935;92696;FlossenbĂĽrg;Bayern;DE
60006955;Furkan-Efe;Roskam;;muž;15.02.1991;31700;HeuerĂźen;Niedersachsen;DE
60009932;Colin;MĂ¶hlenbrok;;muž;15.02.2008;35799;Merenberg;Hessen;DE
60006429;Ewan;Vollers;;muž;15.02.1926;24975;Husby;Schleswig-Holstein;DE
60005948;Genius-Alvaro;Nikolajsen;;muž;15.02.1927;64407;FrĂ¤nkisch-Crumbach;Hessen;DE
60007710;Widad;Heinrichmaier;;žena;15.02.1967;76356;Weingarten;Baden-WĂĽrttemberg;DE
60008299;Cullen;Frommjohann;;muž;15.02.1970;37327;Breitenbach;ThĂĽringen;DE
60005361;Alvina;Schickor;;žena;15.02.1985;17389;Anklam;Mecklenburg-Vorpommern;DE
60006952;Miroslav;Matthijssen;;muž;15.02.1987;23719;Glasau;Schleswig-Holstein;DE
60001841;Juliena;Koyuncu;;žena;15.02.1920;25497;Prisdorf;Schleswig-Holstein;DE
60006630;Bafuta;Marxmann;;žena;15.02.1938;36157;Ebersburg;Hessen;DE
60006723;FedoroviÄŤ;Menzelius;;muž;15.02.1949;53579;Erpel;Rheinland-Pfalz;DE
60000663;Kristion;Jahndel;;muž;15.02.1972;15518;SteinhĂ¶fel Hasenfelde;Brandenburg;DE
60000774;Milla-Maria;Wannieck;;žena;15.02.1973;16818;Basdorf;Brandenburg;DE
60002294;Kian-Malik;Faland;;muž;15.02.1989;57319;Bad Berleburg SchĂĽllar;Nordrhein-Westfalen;DE
60009656;Benel;RĂ¶slen;;muž;15.02.1992;21035;Hamburg Bergedorf;Hamburg;DE
60001664;Nataly;Kalchbrenner;;žena;15.02.2002;15366;Neuenhagen bei Berlin;Brandenburg;DE
60000276;Shaida;Kortkamp;;žena;15.02.1933;56291;Lingerhahn;Rheinland-Pfalz;DE
60006754;Jaylin;Rotschadel;;žena;15.02.1952;97274;Leinach;Bayern;DE
60005377;Charlie;Feidl;;muž;15.02.1970;22609;Hamburg Nienstedten;Hamburg;DE
60001737;Wladimir;Kentzler;;muž;15.02.1975;88319;Aitrach;Baden-WĂĽrttemberg;DE
60007128;Hettie;GrĂĽnhage;;žena;15.02.1985;17139;Duckow;Mecklenburg-Vorpommern;DE
60008374;Kathy;Oellrich;;žena;15.02.1993;6343;Mansfeld;Sachsen-Anhalt;DE
60001316;Ilkim-Berrin;BraukmĂĽller;;žena;15.02.1926;54538;Bengel;Rheinland-Pfalz;DE
60001809;Mera;Groeneweg;;žena;15.02.1928;54497;Horath;Rheinland-Pfalz;DE
60008372;Milad;TheyĂźen;;muž;15.02.1933;94560;Offenberg;Bayern;DE
60000862;Josephin;Novizki;;žena;15.02.1954;94130;Obernzell;Bayern;DE
60007406;Ntale;Dickmayer;;žena;15.02.1965;54439;Saarburg;Rheinland-Pfalz;DE
60004805;PhĂş;Sedlatzek;;muž;15.02.1984;15528;GrĂĽnheide (Mark) MĂ¶nchwinkel;Brandenburg;DE
60008871;Meliha;Michalska;;žena;15.02.1989;6268;Querfurt;Sachsen-Anhalt;DE
60009853;Wei;Neubart;;muž;15.02.2002;16798;FĂĽrstenberg/Havel;Brandenburg;DE
60000400;Nafula;KĂ¤rst;;žena;15.02.2008;85598;Baldham;Bayern;DE
60003875;Habibullah;DĂ¶rpmund;;muž;15.02.1958;73660;Urbach;Baden-WĂĽrttemberg;DE
60000323;Pavle;Clawsing;;muž;15.02.1921;65326;Aarbergen;Hessen;DE
60001708;Erfan;Feltkamp;;muž;15.02.1935;31553;Auhagen;Niedersachsen;DE
60002623;Kirsten;Evren;;žena;15.02.1945;74372;Sersheim;Baden-WĂĽrttemberg;DE
60003967;Esme;Joist;;žena;15.02.1983;25813;Husum;Schleswig-Holstein;DE
60009831;Tiffany;Jungmann;;žena;15.02.1990;24799;Friedrichsholm;Schleswig-Holstein;DE
60002826;Eias;Amend;;muž;15.02.2003;92665;Altenstadt an der Waldnaab;Bayern;DE
60007085;Ege;Stadlhuber;;muž;15.02.2004;88481;Balzheim;Baden-WĂĽrttemberg;DE
60000939;Wynter;Einfinger;;žena;15.02.1920;63829;Krombach;Bayern;DE
60004520;Jill;SchĂ¶nyan;;žena;15.02.1962;75337;EnzklĂ¶sterle;Baden-WĂĽrttemberg;DE
60007788;Awes;Schmittbauer;;muž;15.02.1964;7778;Zimmern;ThĂĽringen;DE
60001118;Yo;Zawadzky;;žena;15.02.1975;22589;Hamburg Osdorf;Hamburg;DE
60001618;Hiam;Kupperschmidt;;žena;15.02.1978;8359;Breitenbrunn/Erzgebirge;Sachsen;DE
60008937;Sahr;Szimkat;;muž;15.02.2002;3058;Roggosen;Brandenburg;DE
60005700;Ashley;Teubl;;žena;15.02.2002;54290;Trier;Rheinland-Pfalz;DE
60002808;Njuguna;CĂ¶mez;;muž;15.02.1938;6917;KlĂ¶den;Sachsen-Anhalt;DE
60000349;Ĺ arlote;Mates;;žena;15.02.1939;48369;Saerbeck;Nordrhein-Westfalen;DE
60007432;Tiernan;Mathisen;;muž;15.02.1950;92551;Stulln;Bayern;DE
60002544;Sejo;Voitle;;muž;15.02.1953;10997;Berlin Kreuzberg;Berlin;DE
60007101;Arliss;Scheuert;;muž;15.02.1984;58135;Hagen;Nordrhein-Westfalen;DE
60009333;Ener;Uschkureit;;muž;15.03.1970;31629;Estorf Estorf;Niedersachsen;DE
60007833;TĂş;KĂ¶ktas;;muž;15.03.1996;15831;GroĂźziethen;Brandenburg;DE
60004621;Batul;Raimond;;žena;15.03.1998;84166;Adlkofen;Bayern;DE
60005882;Vasilisa;RĂ¶hr;;žena;15.03.1938;66879;Steinwenden;Rheinland-Pfalz;DE
60007131;Sofie-Marie;KrĂ¤tschmann;;žena;15.03.1942;80802;MĂĽnchen;Bayern;DE
60009640;EnĂ©;Mewes;;žena;15.03.1951;26506;Norden Westermarsch I;Niedersachsen;DE
60001820;Enea;Rupprecht;;muž;15.03.1999;35444;Biebertal;Hessen;DE
60008352;Daritza;KĂĽng;;žena;15.03.1930;66119;SaarbrĂĽcken;Saarland;DE
60002850;Rikkard;Weinber;;muž;15.03.1931;73488;Ellenberg;Baden-WĂĽrttemberg;DE
60003952;Mats-Eddi;BĂ¶s;;muž;15.03.1935;24340;Goosefeld;Schleswig-Holstein;DE
60005880;Baraa;Andries;;muž;15.03.1938;83132;Pittenhart;Bayern;DE
60005040;Sira;Caspary;;žena;15.03.1939;74736;Hardheim;Baden-WĂĽrttemberg;DE
60002227;GĂĽneĹź;Mairhans;;žena;15.03.1947;21514;Hornbek;Schleswig-Holstein;DE
60007371;Esben;Reuters;;muž;15.03.2003;56379;Scheidt;Rheinland-Pfalz;DE
60004626;Leonhardt;Kallinowsky;;muž;15.03.1977;55758;Hellertshausen;Rheinland-Pfalz;DE
60003286;Evalotte;GĂĽlcicek;;žena;15.03.2005;7937;Silberfeld;ThĂĽringen;DE
60006423;Aykut;Uttenweiler;;muž;15.03.1929;84032;Altdorf;Bayern;DE
60008730;Fergus;Barfusz;;muž;15.03.1932;24960;GlĂĽcksburg;Schleswig-Holstein;DE
60004114;Tihomirov;TĂ¶nsjost;;muž;15.03.1938;1612;NĂĽnchritz;Sachsen;DE
60002608;Fabiola;Greca;;žena;15.03.1949;26624;SĂĽdbrookmerland Forlitz-Blaukirchen;Niedersachsen;DE
60005577;Philippa;Gumbert;;žena;15.03.1962;84367;Zeilarn;Bayern;DE
60009964;Arijola;Isenhuth;;žena;15.03.1971;53520;DĂĽmpelfeld;Rheinland-Pfalz;DE
60004736;Akosua;Filips;;žena;15.03.1973;25436;GroĂź Nordende;Schleswig-Holstein;DE
60006474;AteĹź;BĂ¤uerlin;;muž;15.03.1981;94532;AuĂźernzell;Bayern;DE
60000609;Russoun;Teichfischer;;žena;15.03.1922;72519;Veringenstadt;Baden-WĂĽrttemberg;DE
60002749;Haleth;Wischnewske;;žena;15.03.1946;25842;Ockholm;Schleswig-Holstein;DE
60002074;Deja-Evelyn;Alexeenco;;žena;15.03.1947;99441;Umpferstedt;ThĂĽringen;DE
60005069;Hansong;Ostrovskyy;;muž;15.03.1952;93437;Furth im Wald;Bayern;DE
60002004;Karma;NiĂź;;muž;15.03.1970;66919;Weselberg;Rheinland-Pfalz;DE
60000408;Sadettin;Nemeczek;;muž;15.03.1978;89293;KellmĂĽnz;Bayern;DE
60007093;Nuriel;Schrei;;žena;15.03.1959;6502;Thale;Sachsen-Anhalt;DE
60005048;Anno;Sonnentag;;muž;15.03.1971;16792;Wesendorf;Brandenburg;DE
60009072;Elaina-Sheri;Eritt;;žena;15.03.1977;8606;Oelsnitz;Sachsen;DE
60003201;Stefana;Tasci;;žena;15.03.1978;37318;WĂĽstheuterode;ThĂĽringen;DE
60000980;Adela;SchlipkĂ¶ter;;žena;15.03.2002;26624;SĂĽdbrookmerland Moordorf;Niedersachsen;DE
60004383;Sahin;Linsenmayr;;muž;15.03.2009;54340;KĂ¶werich;Rheinland-Pfalz;DE
60003010;LĂ©o;Reddingius;;muž;15.03.1937;37412;HĂ¶rden;Niedersachsen;DE
60006088;Widad;SĂĽderkamp;;žena;15.03.1983;97647;Sondheim vor der RhĂ¶n;Bayern;DE
60007086;Stylianos;Nikolaus;;muž;15.03.1998;95698;Neualbenreuth;Bayern;DE
60005629;Kathi;Scholtyszak;;žena;15.03.2005;29496;Waddeweitz GroĂź Gaddau;Niedersachsen;DE
60001640;Tschetan;Breidert;;muž;15.03.2006;25596;Gribbohm;Schleswig-Holstein;DE
60000388;Kyrill;Bierwisch;;muž;15.03.1924;7586;Hartmannsdorf;ThĂĽringen;DE
60005583;Noa;Saenger;;muž;15.03.1939;56761;Zettingen;Rheinland-Pfalz;DE
60005518;Marcus;SchloĂźnagel;;muž;15.03.1947;18246;Klein Belitz;Mecklenburg-Vorpommern;DE
60009695;Mia-Luise;Walterschen;;žena;15.03.1977;89361;Landensberg;Bayern;DE
60008838;Karl-Willy;GaĂźenhuber;;muž;15.03.1986;86579;Waidhofen;Bayern;DE
60004297;Isajoy;Fabricius;;žena;15.03.1989;55234;Kettenheim;Rheinland-Pfalz;DE
60008113;Frejya;GrĂĽnzinger;;žena;15.03.1999;73344;Gruibingen;Baden-WĂĽrttemberg;DE
60004212;Theophil;Pfistner;;muž;15.03.1928;95356;Grafengehaig;Bayern;DE
60002978;Ă›r'evna;Schalkalwis;;žena;15.03.1937;4159;Leipzig;Sachsen;DE
60004903;Hatice;Neundeubel;;žena;15.03.1944;74582;Gerabronn;Baden-WĂĽrttemberg;DE
60007779;Claus;Korbjuhn;;muž;15.03.1949;6642;Reinsdorf;Sachsen-Anhalt;DE
60006815;Lea-Marie;Pinkerneil;;žena;15.03.1960;21781;Cadenberge;Niedersachsen;DE
60007080;SĂĽreyya;Brinken;;žena;15.03.1969;18461;Gremersdorf-Buchholz;Mecklenburg-Vorpommern;DE
60001272;Elizaveta;Kraushaar;;žena;15.03.1987;84061;Ergoldsbach;Bayern;DE
60006442;Luba;Dorfhuber;;žena;15.04.1935;39291;Tryppehna;Sachsen-Anhalt;DE
60001046;Luan-Janot;Herding;;muž;15.04.1940;54314;Hentern;Rheinland-Pfalz;DE
60008052;Katalina;Nasswetter;;žena;15.04.1949;59174;Kamen;Nordrhein-Westfalen;DE
60004315;Mayea;KrĂ¤mmer;;žena;15.04.1952;99880;TrĂĽgleben;ThĂĽringen;DE
60009702;Zisan;Drewes;;žena;15.04.1967;31552;Apelern Soldorf;Niedersachsen;DE
60002163;Kyano;GeisdĂ¶rfer;;muž;15.04.1979;57539;HĂ¶vels;Rheinland-Pfalz;DE
60000564;Kordian;Kristian;;muž;15.04.1981;26529;Upgant-Schott;Niedersachsen;DE
60008118;Nadim;Rosenstock;;žena;15.04.1985;57636;SĂ¶rth;Rheinland-Pfalz;DE
60009416;Taisa;Zerkiebel;;žena;15.04.1998;29496;Waddeweitz Marlin;Niedersachsen;DE
60007247;Taitu;Jungmeier;;žena;15.04.1926;3048;Cottbus;Brandenburg;DE
60007520;Johan;DemirtĂĽrk;;muž;15.04.1932;39291;WĂĽstenjerichow;Sachsen-Anhalt;DE
60006219;Zinet;Cloes;;žena;15.04.1933;25836;Vollerwiek;Schleswig-Holstein;DE
60002693;Silvio;Fedorov;;muž;15.04.1953;15345;Rehfelde;Brandenburg;DE
60009395;Gusti;Sternekicker;;muž;15.04.1958;3172;Pinnow-Heideland;Brandenburg;DE
60009768;Mizzi;Cananoglu;;žena;15.04.1960;6543;Braunschwende;Sachsen-Anhalt;DE
60008259;Abdoulaye;Owzarek;;muž;15.04.1969;38368;Querenhorst;Niedersachsen;DE
60003772;Leto;NagelkrĂ¤mer;;žena;15.04.1973;88436;Eberhardzell FĂĽramoos;Baden-WĂĽrttemberg;DE
60002843;Kyrill;Riech;;muž;15.04.1975;19217;Schlagsdorf;Mecklenburg-Vorpommern;DE
60009892;Irmgard;Graul;;žena;15.04.1985;39279;Loburg;Sachsen-Anhalt;DE
60004112;Caesar;Gebhardi;;muž;15.04.1991;39291;LĂĽbars;Sachsen-Anhalt;DE
60003723;Nezey;Hochkirchen;;žena;15.04.1992;35418;Buseck;Hessen;DE
60006560;Tommy;Weeverink;;muž;15.04.1994;15926;GĂ¶rlsdorf;Brandenburg;DE
60008586;Anthony;Kirchmair;;muž;15.04.1921;54309;Newel;Rheinland-Pfalz;DE
60003627;Ben-Lennert;Aeplinius;;muž;15.04.1945;24790;Schacht-Audorf;Schleswig-Holstein;DE
60003234;Sofica;Spangenberger;;žena;15.04.1963;79837;Ibach;Baden-WĂĽrttemberg;DE
60006341;Antwiwaa;Viez;;žena;15.04.1943;31691;Helpsen;Niedersachsen;DE
60009473;Parvati;KĂ¤mmer;;žena;15.04.1958;89191;Nellingen Aichen;Baden-WĂĽrttemberg;DE
60002660;Jurate;Franzkeit;;žena;15.04.1958;29465;Schnega Solkau;Niedersachsen;DE
60002695;Crispin;JĂ¤ndel;;muž;15.04.1964;56357;Obertiefenbach;Rheinland-Pfalz;DE
60000283;Gaffari;Deschmann;;muž;15.04.1966;34266;Niestetal;Hessen;DE
60007651;Femke;Michelsson;;žena;15.04.1953;88527;Unlingen;Baden-WĂĽrttemberg;DE
60008038;Irinel;Ballikaya;;muž;15.04.1963;38375;RĂ¤bke;Niedersachsen;DE
60007898;Luitpold;Schnittcker;;muž;15.04.1983;87772;Pfaffenhausen;Bayern;DE
60007767;Erianna;GrĂĽnheidt;;žena;15.04.1987;34471;Volkmarsen;Hessen;DE
60002536;Tilli;Hegenbart;;žena;15.04.1979;54413;Damflos;Rheinland-Pfalz;DE
60008403;Hinata;Rothgiesser;;žena;15.04.1983;94146;Hinterschmiding;Bayern;DE
